isbn,title,author,publisher,issue_year,price,category_id,thumbnail
9784802511124,ミーティングのデザイン : エンジニア、デザイナー、マネージャーが知っておくべき会議設計・運営ガイド,"ケビン・M・ホフマン 著
安藤貴子 訳",ビー・エヌ・エヌ新社,2018,,3,
9784802511247,THIS IS SERVICE DESIGN DOING. : サービスデザインの実践,"マーク・スティックドーン, アダム・ローレンス, マーカス・ホーメス, ヤコブ・シュナイダー 編著
安藤貴子, 白川部君江 訳
長谷川敦士 監修",ビー・エヌ・エヌ新社,2020,,6,
9784802511353,ミスマッチ : 見えないユーザーを排除しない「インクルーシブ」なデザインへ,"キャット・ホームズ 著
大野千鶴 訳",ビー・エヌ・エヌ新社,2019,,5,
9784802511513,画づくりのための光の授業 : CG、アニメ、映像、イラスト創作に欠かせない、光の仕組みと使い方,"リチャード・ヨット 著
瀧下哉代 訳",ビー・エヌ・エヌ新社,2019,,11,
9784802511537,たのしいスケッチノート : 思考の視覚化のためのビジュアルノートテイキング入門,櫻田潤 著,ビー・エヌ・エヌ新社,2019,,3,
9784802511582,クリティカル・デザインとはなにか? : 問いと物語を構築するためのデザイン理論入門,"マット・マルパス 著
水野大二郎, 太田知也 監訳
野見山桜 訳",ビー・エヌ・エヌ新社,2019,,7,
9784802511599,ファブラボのすべて : イノベーションが生まれる場所,"マッシモ・メニキネッリ 編
田中浩也 監修
高崎拓哉 訳",ビー・エヌ・エヌ新社,2020,,5,
9784802511605,VISUAL DOING : 仕事に役立つ、ビジュアル活用ガイド,"ウィリーマイン・ブランド 著
遠藤康子 訳",ビー・エヌ・エヌ新社,2019,,3,
9784802511612,わたしたちのウェルビーイングをつくりあうために = Towards a Collective Wellbeing : その思想、実践、技術,"渡邊淳司, ドミニク・チェン 監修・編著
安藤英由樹, 坂倉杏介, 村田藍子 編著",ビー・エヌ・エヌ新社,2020,2400 ,0,
9784802511636,採用ブランディングのためのデザイン&コンテンツ,佐藤タカトシ,ビー・エヌ・エヌ新社,2020,,6,
9784802511698,映像・動画制作者のためのサウンドデザイン入門 = A BEGINNER'S GUIDE TO SOUND DESIGN : これだけは知っておきたい音響の基礎知識,坂本昭人 著,ビー・エヌ・エヌ新社,2020,,11,
9784802511711,20XX年の革命家になるには = Revolutionary 20XX : スペキュラティヴ・デザインの授業,長谷川愛 著,ビー・エヌ・エヌ新社,2020,3200 ,10,
9784802511742,要点で学ぶ、色と形の法則150,"名取和幸, 竹澤智美 著
日本色彩研究所 監修",ビー・エヌ・エヌ新社,2020,,16,
9784802511780,日々の政治 : ソーシャルイノベーションをもたらすデザイン文化,"エツィオ・マンズィーニ 著
安西洋之, 八重樫文 訳",ビー・エヌ・エヌ新社,2020,,3,
9784802511872,カーム・テクノロジー : 生活に溶け込む情報技術のデザイン,"アンバー・ケース 著
高崎拓哉 訳
mui Lab 監修",ビー・エヌ・エヌ新社,2020,,5,
9784802511940,ヘルスデザインシンキング : デジタルヘルス/ヘルステックに向けて:医療・ヘルスケアのためのデザイン思考実践ガイド,"ボン・ク, エレン・ラプトン 著
百合田香織 訳",ビー・エヌ・エヌ,2020,3600 ,4,
9784802511964,コンヴィヴィアル・テクノロジー = Convivial Technology : 人間とテクノロジーが共に生きる社会へ,緒方壽人 著,ビー・エヌ・エヌ,2021,2500 ,5,
9784802512008,創るためのAI : 機械と創造性のはてしない物語,徳井直生 著,ビー・エヌ・エヌ,2021,2600 ,0,
9784802512299,RE-END : 死から問うテクノロジーと社会,"塚田有那, 高橋ミレイ 編著",ビー・エヌ・エヌ,2021,,1,
9784802512336,世界を変えるイノベーションデザイン : ビジネス誌ファストカンパニーが選んだ革新的事例,"ファストカンパニー, ステファニー・メータ 編著
道添進 訳",ビー・エヌ・エヌ,2022,,3,
9784802611527,リサーチの技法,"ウェイン・C・ブース, グレゴリー・G・コロンブ, ジョセフ・M・ウィリアムズ, ジョセフ・ビズアップ, ウィリアム・T・フィッツジェラルド 著
川又政治 訳",ソシム,2018,,0,
9784804715063,"こんなときどうする?敬語とマナーが身につく本 : あなたの""とまどい""に答える「職場の必須マニュアル」",金井良子 著,大和出版,1998,,3,
9784804770640,父親の価値はどこで決まるか : 子供とのつき合い方・育て方・伸ばし方,本田宗一郎 他著,大和出版,1989,,1,
9784806114598,英語は3秒で話せ! : ソニー式英会話,ソニー (株) 教育事業室 著,中経出版,2001,1100 ,8,
9784806121770,電子マネー戦争Suica一人勝ちの秘密,岩田昭男 著,中経出版,2005,,3,
9784806131564,世界一わかりやすい英作文の授業 : 関先生が教える,関正生 著,中経出版,2008,,9,
9784806138266,日本でいちばん働きがいのある会社,和田彰 編著,中経出版,2010,,3,
9784806140276,シンプルに暮らす,"ドミニック・ローホー 著
笹根由恵 訳",中経出版,2011,,5,
9784806142362,ラッキーな人の法則,小杉俊哉 著,中経出版,2011,,1,
9784806148609,強い会社が実行している「経営戦略」の教科書,笠原英一 著,中経出版,2013,,3,
9784806714620,ミツバチの会議 : なぜ常に最良の意思決定ができるのか,"トーマス・D・シーリー 著
片岡夏実 訳",築地書館,2013,,4,
9784806805489,子どもを伸ばす共育コーチング : 子どもの本音と行動を引き出すコミュニケーション術,"岸英光 監修
石川尚子 著",柘植書房新社,2007,,3,
9784806909200,味にしひがし : 西は「勝った」といい東は「負けぬ」という : どうせなら、役に立つ雑学がいい。,"池田弥三郎, 長谷川幸延 著",土屋書店,2007,,5,
9784808308926,Suicaが世界を変える : JR東日本が起こす生活革命,椎橋章夫 著,東京新聞出版局,2008,,6,
9784810190076,ソフトウェアアーキテクチャ : ソフトウェア開発のためのパターン体系,"F.ブッシュマン [ほか]原著
金澤典子 [ほか]訳",トッパン,1999,,0,
9784811002024,オキナワン・ミュージック・ガイド・フォー・ビギナーズ,"磯田健一郎, 黒川修司 編",東亜音楽社,1995,,7,
9784811807386,絵で読む漢字のなりたち : 白川静文字学への扉,"金子都美絵 作
白川静 文字解説",太郎次郎社エディタス,2010,,8,
9784811808307,限界を超える子どもたち : 脳・身体・障害への新たなアプローチ : Anat Baniel Method,"アナット・バニエル 著
伊藤夏子, 瀬戸典子 訳",太郎次郎社エディタス,2018,,4,
9784813271505,SALES GROWTH : 世界のセールス・エグゼクティブが伝える5つの実績のある戦略,"トーマス・バウムガルトナー, オマユーン・アタミ, マリア・ヴァルディヴィエソ 著
門脇弘典 訳
倉本由香利, 柿元雄太郎 日本語翻訳版監修",TAC株式会社出版事業部,2017,,6,
9784813271536,競争と協調のレッスン : コロンビア×ウォートン流組織を生き抜く行動心理学,"アダム・ガリンスキー, モーリス・シュヴァイツァー 著
石崎比呂美 訳",TAC株式会社出版事業部,2018,,1,
9784814002399,アーヴィング・ペン = Irving Penn : 技法と表象の哲学,野村貞方 著,京都大学学術出版会,2019,,7,
9784815808648,最新人工心肺 = Progress in Cardio-Pulmonary Bypass : 理論と実際,"上田裕一, 碓氷章彦 編",名古屋大学出版会,2017,,15,
9784815809089,歴史は現代文学である : 社会科学のためのマニフェスト,"イヴァン・ジャブロンカ 著
真野倫平 訳",名古屋大学出版会,2018,,2,
9784815809416,〈概念工学〉宣言! = Conceptual Engineering Manifesto : 哲学×心理学による知のエンジニアリング,"戸田山和久, 唐沢かおり 編",名古屋大学出版会,2019,,1,
9784815809867,専門知を再考する,"H・コリンズ, R・エヴァンズ 著
奥田太郎 監訳
和田慈, 清水右郷 訳",名古屋大学出版会,2020,,4,
9784816311191,実用UNIXハンドブック,舟本奨 著,ナツメ社,1990,,5,
9784816321429,Java言語ハンドブック : JDK ver.1.1対応,池田誠 著,ナツメ社,1997,,0,
9784816330889,図解雑学パソコン,岡村友之 著,ナツメ社,2001,,5,
9784816341878,図解雑学失敗学,畑村洋太郎 著,ナツメ社,2006,,3,
9784816347306,医薬品業界のしくみ : 図解雑学 : 絵と文章でわかりやすい!,宮重徹也 著,ナツメ社,2009,,4,
9784816360541,史上最強のFP3級テキスト 16-17年版,"高山一恵 監修
オフィス海 著",ナツメ社,2016,,3,
9784816368677,人生を変える「続ける」技術 : プロコーチ夫婦が教える意思が弱くてもできる「継続力」の高め方,"坂本勝俊, 船橋由紀子 著",ナツメ社,2020,1300 ,1,
9784817080967,押絵羽子板 : 江戸の技と華,"西山鴻月, 西山和宏 共著",日貿出版社,2007,,7,
9784817100052,改訂版　品質管理のはなし　商品を買う人　つくる人のために,米山　高範,日科技連,1983,,3,
9784817103048,文科系のための品質管理,"山田雄愛, 岡本眞一, 綾野克俊 著",日科技連出版社,1998,,5,
9784817160560,SEのためのラクラク英語活用 : 目的別・業務別 : システム開発からプレゼンテーションまで,中島康 著,日科技連出版社,1999,,0,
9784817191991,開発設計のためのTRIZ入門 : 発明を生む問題解決の思考法,笠井肇 著,日科技連出版社,2006,,21,
9784817193278,失敗学と創造学 : 守りから攻めの品質保証へ,濱口哲也 著,日科技連出版社,2009,2600 ,5,
9784817202109,新インナーゲーム : こころで勝つ!! : 集中の科学,"ティモシー・ガルウェイ 著
後藤新弥 訳・構成",日刊スポーツ出版社,2000,,7,
9784817921277,散歩の収獲,赤瀬川原平 著,日本カメラ社,2010,,7,
9784818817128,横浜開港と交通の近代化 : 蒸気船・鉄道・馬車をめぐって,西川武臣 著,日本経済評論社,2004,,3,
9784819112819,「民意」の噓 : 日本人は真実を知らされているか,"櫻井よしこ, 花田紀凱 著","産経新聞出版
日本工業新聞社",2016,,3,
9784820118473,逆転の競争戦略 : 競合企業の強みを弱みに変えるフレームワーク,山田英夫 著,生産性出版,2007,,3,
9784820118626,医療経営品質 : 世界的な経営革新の基準ボルドリッジ賞に学ぶ,水町浩之 著,生産性出版,2007,,4,
9784820119357,ユニバーサルデザインのちから : 社会人のためのUD入門,関根千佳 著,生産性出版,2010,,5,
9784820399186,カミングダウト,日本テレビ放送,日本テレビ放送網,2004,,6,
9784820707159,ソニーの21世紀戦略 : 進展するソフト革命の全貌,赤木哲平 著,日本能率協会,1990,,3,
9784820708791,コンカレント・エンジニアリング : 顧客ニーズ対応の製品開発,"D.E.カーター, B.S.ベーカー 著
メンター・グラフィックス・ジャパン 訳",日本能率協会マネジメントセンター,1992,,3,
9784820712732,MBAの人材戦略,"デイビッド・ウルリッチ 著
梅津祐良 訳",日本能率協会マネジメントセンター,1997,,3,
9784820714200,企画の立て方・企画書の書き方,"青山昌平, 海田夏生 著",日本能率協会マネジメントセンター,1999,,3,
9784820716501,実戦マーケティング戦略 : 図解,佐藤義典 著,日本能率協会マネジメントセンター,2005,,6,
9784820717034,人をあきらめない組織 : 育てる仕組みと育つ現場のつくり方,"野口吉昭 編
HRインスティテュート 著",日本能率協会マネジメントセンター,2007,,3,
